id,name,alt_name,region,country,latitude,longitude,type,GEOIDFQ,PLACENAME,AREATYPE,COMMENT
1905040312,Aliktongnak Lake,,,,,,huc,,,,
1905040313,Sevisok Slough-Noatak River,,,,,,huc,,,,
1905040314,Agashashok River,,,,,,huc,,,,
1905040315,Hugo Creek,,,,,,huc,,,,
1905040316,Outlet Noatak River,,,,,,huc,,,,
1905040317,June Creek-Frontal Kotzebue Sound,,,,,,huc,,,,
1905040318,Baldwin Penninsula-Frontal Kotzebue Sound,,,,,,huc,,,,
1905040319,Tukrok River-Frontal Kotzebue Sound,,,,,,huc,,,,
1905040401,Singoalik River,,,,,,huc,,,,
1905040402,Asikpak River,,,,,,huc,,,,
1905040403,Wulik Peaks,,,,,,huc,,,,
1905040404,Iyikrok Mountain,,,,,,huc,,,,
1905040405,Kivalina River,,,,,,huc,,,,
1905040406,West Fork Wulik River,,,,,,huc,,,,
1905040407,Headwaters Wulik River,,,,,,huc,,,,
1905040408,Ikalukrok Creek,,,,,,huc,,,,
1905040409,Outlet Wulik River,,,,,,huc,,,,
1905040410,Omikviorok River-Frontal Chukchi Sea,,,,,,huc,,,,
1905040411,Rabbit Creek,,,,,,huc,,,,
1905040412,Kilikmak Creek-Frontal Chukchi Sea,,,,,,huc,,,,
1905040413,Imikruk Lagoon-Frontal Chukchi Sea,,,,,,huc,,,,
1905040501,Headwaters Kukpuk River,,,,,,huc,,,,
1905040502,Upper Kukpuk River,,,,,,huc,,,,
1905040503,Middle Kukpuk River,,,,,,huc,,,,
1905040504,Headwaters Ipewik River,,,,,,huc,,,,
1905040505,Oligavik Creek,,,,,,huc,,,,
1905040506,Nilik River,,,,,,huc,,,,
1905040507,Outlet Ipewik River,,,,,,huc,,,,
1905040508,Lower Kukpuk River,,,,,,huc,,,,
1905040509,Akalolik Creek-Frontal Chukchi Sea,,,,,,huc,,,,
1905040510,Ogotoruk Creek-Frontal Chukchi Sea,,,,,,huc,,,,
1905050000,Kotzebue Sound,,,,,,huc,,,,
1906010101,Sooner River,,,,,,huc,,,,
1906010102,Upper Kukpowruk River,,,,,,huc,,,,
1906010103,Eagle Creek,,,,,,huc,,,,
1906010104,Turbid Creek,,,,,,huc,,,,
1906010105,Surprise Creek,,,,,,huc,,,,
1906010106,Tupikchak Creek,,,,,,huc,,,,
1906010107,Middle Kukpowruk River,,,,,,huc,,,,
1906010108,Deadfall Creek,,,,,,huc,,,,
1906010109,Lower Kukpowruk River,,,,,,huc,,,,
1906010110,1906010110,,,,,,huc,,,,
1906010111,Epizetka River,,,,,,huc,,,,
1906010112,Kuchaurak Creek-Frontal Chukchi Sea,,,,,,huc,,,,
1906010113,Kuchiak Creek-Frontal Chukchi Sea,,,,,,huc,,,,
1906010114,Headwaters Pitmegea River,,,,,,huc,,,,
1906010115,Outlet Pitmegea River,,,,,,huc,,,,
1906010116,Thetis Creek-Frontal Chukchi Sea,,,,,,huc,,,,
1906010201,Iligluruk Creek,,,,,,huc,,,,
1906010202,Tingmerkpuk River,,,,,,huc,,,,
1906010203,Headwaters Kokolik River,,,,,,huc,,,,
1906010204,Upper Kokolik River,,,,,,huc,,,,
1906010205,Avingak Creek,,,,,,huc,,,,
1906010206,Middle Kokolik River,,,,,,huc,,,,
1906010207,1906010207,,,,,,huc,,,,
1906010208,Lower Kokolik River,,,,,,huc,,,,
1906010301,Driftwood Creek,,,,,,huc,,,,
1906010302,Tupikchak Creek,,,,,,huc,,,,
1906010303,Headwaters Utukok River,,,,,,huc,,,,
1906010304,Seismo Creek-Utukok River,,,,,,huc,,,,
1906010305,1906010305-Utukok River,,,,,,huc,,,,
1906010306,Disappointment Creek,,,,,,huc,,,,
1906010307,Carbon Creek,,,,,,huc,,,,
1906010308,Elusive Creek-Utukok River,,,,,,huc,,,,
1906010309,1906010309-Utukok River,,,,,,huc,,,,
1906010310,Outlet Utukok River,,,,,,huc,,,,
1906010311,Kugachiak Creek-Frontal Chikchi Sea,,,,,,huc,,,,
1906010312,Nokotlek River,,,,,,huc,,,,
1906010313,Tunalik River,,,,,,huc,,,,
1906010314,Avak Inlet-Frontal Kasegaluk Lagoon,,,,,,huc,,,,
1906010315,Kasegaluk Lagoon-Frontal Chikchi Sea,,,,,,huc,,,,
1906010316,Icy Cape-Chikchi Sea,,,,,,huc,,,,
1906020101,Upper Avalik River,,,,,,huc,,,,
1906020102,Middle Avalik River,,,,,,huc,,,,
1906020103,Avalitkok Creek,,,,,,huc,,,,
1906020104,Headwaters Ketik River,,,,,,huc,,,,
1906020105,Outlet Ketik River,,,,,,huc,,,,
1906020106,Lower Avalik River,,,,,,huc,,,,
1906020107,Omikmuktusuk River,,,,,,huc,,,,
1906020108,Kaolak River,,,,,,huc,,,,
1906020109,Headwaters Ivisaruk River,,,,,,huc,,,,
1906020110,Outlet Ivisaruk River,,,,,,huc,,,,
1906020111,Mikigealiak River,,,,,,huc,,,,
1906020112,Kungok River,,,,,,huc,,,,
1906020113,Kuk River,,,,,,huc,,,,
1906020114,Wainwright Inlet,,,,,,huc,,,,
1906020201,Avak Creek-Frontal Beaufort Sea,,,,,,huc,,,,
1906020202,Isatkoak Lagoon-Frontal Chukchi Sea,,,,,,huc,,,,
1906020203,Kugrua River,,,,,,huc,,,,
1906020204,Peard Bay-Frontal Chukchi Sea,,,,,,huc,,,,
1906020205,Point Belcher-Frontal Chukchi Sea,,,,,,huc,,,,
1906020301,Headwaters Meade River,,,,,,huc,,,,
1906020302,Pahron Creek,,,,,,huc,,,,
1906020303,Shaningarok Creek,,,,,,huc,,,,
1906020304,Upper Meade River,,,,,,huc,,,,
1906020305,Pikroka Creek,,,,,,huc,,,,
1906020306,Middle Meade River,,,,,,huc,,,,
1906020307,Upper Usuktuk River,,,,,,huc,,,,
1906020308,Middle Usuktuk River,,,,,,huc,,,,
1906020309,Lower Usuktuk River,,,,,,huc,,,,
1906020310,Headwaters Nigisaktuvik River,,,,,,huc,,,,
1906020311,1906020311,,,,,,huc,,,,
1906020312,Outlet Nigisaktuvik River,,,,,,huc,,,,
1906020313,Okpiksak River,,,,,,huc,,,,
1906020314,Kusheak Creek,,,,,,huc,,,,
1906020315,Headwaters Inaru River,,,,,,huc,,,,
1906020316,Outlet Inaru River,,,,,,huc,,,,
1906020317,Outlet Meade River,,,,,,huc,,,,
1906020401,Headwaters Kigalik River,,,,,,huc,,,,
1906020402,Outlet Kigalik River,,,,,,huc,,,,
1906020403,September Creek,,,,,,huc,,,,
1906020404,Maybe Creek,,,,,,huc,,,,
1906020405,Bronx Creek,,,,,,huc,,,,
1906020406,Fry Creek,,,,,,huc,,,,
1906020407,Headwaters Wolf Creek,,,,,,huc,,,,
1906020408,Outlet Wolf Creek,,,,,,huc,,,,
1906020409,Key Creek,,,,,,huc,,,,
1906020410,Price River,,,,,,huc,,,,
1906020411,Upper Ikpikpuk River,,,,,,huc,,,,
1906020412,Upper Titaluk River,,,,,,huc,,,,
1906020413,Middle Titaluk River,,,,,,huc,,,,
1906020414,Lower Titaluk River,,,,,,huc,,,,
1906020415,Middle Ikpikpuk River,,,,,,huc,,,,
1906020416,1906020416,,,,,,huc,,,,
1906020417,Kealok Creek,,,,,,huc,,,,
1906020418,1906020418,,,,,,huc,,,,
1906020419,Teshekpuk Lake,,,,,,huc,,,,
1906020420,Lower Ikpikpuk River-Frontal Smith Bay,,,,,,huc,,,,
1906020421,Piasuk River-Frontal Beaufort Sea,,,,,,huc,,,,
1906020422,Smith River,,,,,,huc,,,,
1906020423,Pogik Bay-Frontal Beaufort Sea,,,,,,huc,,,,
1906020424,McLeod Point-Frontal Beaufort Sea,,,,,,huc,,,,
1906020501,Headwaters Fish Creek,,,,,,huc,,,,
1906020502,Inicok Creek,,,,,,huc,,,,
1906020503,Headwaters Judy Creek,,,,,,huc,,,,
1906020504,1906020504,,,,,,huc,,,,
1906020505,Outlet Judy Creek,,,,,,huc,,,,
1906020506,Ublutuoch River,,,,,,huc,,,,
1906020507,Outlet Fish Creek,,,,,,huc,,,,
1906020508,Kalikpik River,,,,,,huc,,,,
1906020509,Atigaru Point-Frontal Harrison Bay,,,,,,huc,,,,
1906020510,Kogru River,,,,,,huc,,,,
1906020511,Garry Creek-Frontal Harrison Bay,,,,,,huc,,,,
1906020601,Headwaters Oumalik River,,,,,,huc,,,,
1906020602,Outlet Oumalik River,,,,,,huc,,,,
1906020603,Chipp River,,,,,,huc,,,,
1906020604,Ishuktak Creek,,,,,,huc,,,,
1906020605,Headwaters Topagoruk River,,,,,,huc,,,,
1906020606,Outlet Topagoruk River,,,,,,huc,,,,
1906020607,1906020607,,,,,,huc,,,,
1906020608,Alaktak River,,,,,,huc,,,,
1906020609,Dease Inlet-Frontal Beaufort Sea,,,,,,huc,,,,
1906030101,Headwaters Colville River,,,,,,huc,,,,
1906030102,Reynard Creek-Colville River,,,,,,huc,,,,
1906030103,Singayoak Creek,,,,,,huc,,,,
1906030104,Nuka River,,,,,,huc,,,,
1906030105,Jubilee Creek,,,,,,huc,,,,
1906030106,Kiligwa River,,,,,,huc,,,,
1906030107,Grayling Creek-Colville River,,,,,,huc,,,,
1906030108,Headwaters Kuna River,,,,,,huc,,,,
1906030109,Outlet Kuna River,,,,,,huc,,,,
1906030110,Lost Temper Creek-Colville River,,,,,,huc,,,,
1906030111,Headwaters Ipnavik River,,,,,,huc,,,,
1906030112,Outlet Ipnavik River,,,,,,huc,,,,
1906030113,Headwaters Etivluk River,,,,,,huc,,,,
1906030114,Headwaters Nigu River,,,,,,huc,,,,
1906030115,Outlet Nigu River,,,,,,huc,,,,
1906030116,Kutchaurak Creek,,,,,,huc,,,,
1906030117,Iteriak Creek,,,,,,huc,,,,
1906030118,East Fork Etivluk River,,,,,,huc,,,,
1906030119,Outlet Etivluk River,,,,,,huc,,,,
1906030120,Kucher Creek,,,,,,huc,,,,
1906030121,1906030121,,,,,,huc,,,,
1906030122,Upper Awuna River,,,,,,huc,,,,
1906030123,Discovery Creek,,,,,,huc,,,,
1906030124,Middle Awuna River,,,,,,huc,,,,
1906030125,Lookout River,,,,,,huc,,,,
1906030126,Lower Awuna River,,,,,,huc,,,,
1906030127,1906030127-Colville River,,,,,,huc,,,,
1906030201,Headwaters Kurupa River,,,,,,huc,,,,
1906030202,Outwash Creek,,,,,,huc,,,,
1906030203,Nogak Creek,,,,,,huc,,,,
1906030204,Heather Creek,,,,,,huc,,,,
1906030205,Outlet Kurupa River,,,,,,huc,,,,
1906030206,Kakvuiyat Bend-Colville River,,,,,,huc,,,,
1906030207,East Fork Oolamnagavik River,,,,,,huc,,,,
1906030208,Oolamnagavik River,,,,,,huc,,,,
1906030209,Aupuk Creek-Colville River,,,,,,huc,,,,
1906030210,April Creek,,,,,,huc,,,,
1906030211,Killik River Headwaters,,,,,,huc,,,,
1906030212,Easter Creek,,,,,,huc,,,,
1906030213,Upper Killik River,,,,,,huc,,,,
1906030214,Middle Killik River,,,,,,huc,,,,
1906030215,Okpikruak River,,,,,,huc,,,,
1906030216,Headwaters Okokmilaga River,,,,,,huc,,,,
1906030217,Outlet Okokmilaga River,,,,,,huc,,,,
1906030218,Lower Killik River,,,,,,huc,,,,
1906030219,Ninuluk Creek,,,,,,huc,,,,
1906030220,Prince Creek,,,,,,huc,,,,
1906030221,Fossil Creek,,,,,,huc,,,,
1906030222,Starfish Bluff-Colville River,,,,,,huc,,,,
1906030301,Kiruktagiak River,,,,,,huc,,,,
1906030302,Headwaters Ayiyak River,,,,,,huc,,,,
1906030303,Outlet Ayiyak River,,,,,,huc,,,,
1906030304,Upper Chandler River,,,,,,huc,,,,
1906030305,Headwaters Siksikpuk River,,,,,,huc,,,,
1906030306,Outlet Siksikpuk River,,,,,,huc,,,,
1906030307,Middle Chandler River,,,,,,huc,,,,
1906030308,Kutchik River,,,,,,huc,,,,
1906030309,Lower Chandler River,,,,,,huc,,,,
1906030310,Upper Anaktuvuk River,,,,,,huc,,,,
1906030311,Middle Anaktuvuk River,,,,,,huc,,,,
1906030312,Kanayut River,,,,,,huc,,,,
1906030313,Terrace Creek,,,,,,huc,,,,
1906030314,Tuluga River,,,,,,huc,,,,
1906030315,Headwaters Nanushuk River,,,,,,huc,,,,
1906030316,May Creek,,,,,,huc,,,,
1906030317,Outlet Nanushuk River,,,,,,huc,,,,
1906030318,Lower Anaktuvuk River,,,,,,huc,,,,
1906030319,Rainy Creek-Colville River,,,,,,huc,,,,
1906030401,Headwaters Kogosukruk River,,,,,,huc,,,,
1906030402,Outlet Kogosukruk River,,,,,,huc,,,,
1906030403,Kikiakrorak River,,,,,,huc,,,,
1906030404,Ingaluat Creek-Colville River,,,,,,huc,,,,
1906030405,1906030405-Colville River,,,,,,huc,,,,
1906030406,Headwaters Itkillik River,,,,,,huc,,,,
1906030407,Upper Itkillik River,,,,,,huc,,,,
1906030408,Middle Itkillik River,,,,,,huc,,,,
1906030409,Lower Itkillik River,,,,,,huc,,,,
1906030410,Outlet Itkillik River,,,,,,huc,,,,
1906030411,Kachemach River,,,,,,huc,,,,
1906030412,Miluveach River,,,,,,huc,,,,
1906030413,Colville River Delta-Frontal Harrison Bay,,,,,,huc,,,,
1906030414,Kalubik Creek-Frontal Harrison Bay,,,,,,huc,,,,
1906040101,Putuligayuk River-Frontal Beaufort Sea,,,,,,huc,,,,
1906040102,Headwaters Kuparuk River,,,,,,huc,,,,
1906040103,Upper Kuparuk River,,,,,,huc,,,,
1906040104,Imnavait Mountain,,,,,,huc,,,,
1906040105,Middle Kuparuk River,,,,,,huc,,,,
1906040106,Lower Kuparuk River,,,,,,huc,,,,
1906040107,Upper Toolik River,,,,,,huc,,,,
1906040108,Middle Toolik River,,,,,,huc,,,,
1906040109,Lower Toolik River,,,,,,huc,,,,
1906040110,1906040110,,,,,,huc,,,,
1906040111,1906040111,,,,,,huc,,,,
1906040112,1906040112,,,,,,huc,,,,
1906040113,Outlet Kuparuk River,,,,,,huc,,,,
1906040114,Sakonowyak River-Frontal Gwydyr Bay,,,,,,huc,,,,
1906040115,Ugnuravik River,,,,,,huc,,,,
1906040116,Simpson Lagoon-Frontal Beaufort Sea,,,,,,huc,,,,
1906040117,Return Islands-Beaufort Sea,,,,,,huc,,,,
1906040201,Atigun River,,,,,,huc,,,,
1906040202,Cloud Peak,,,,,,huc,,,,
1906040203,Accomplishment Creek,,,,,,huc,,,,
1906040204,Headwaters Sagavanirktok River,,,,,,huc,,,,
1906040205,1906040205,,,,,,huc,,,,
1906040206,Ribdon River,,,,,,huc,,,,
1906040207,Lupine River,,,,,,huc,,,,
1906040208,Upper Sagavanirktok River,,,,,,huc,,,,
1906040209,Upper Ivishak River,,,,,,huc,,,,
1906040210,Flood Creek,,,,,,huc,,,,
1906040211,Saviukviayak River,,,,,,huc,,,,
1906040212,Middle Ivishak River,,,,,,huc,,,,
1906040213,Headwaters Echooka River,,,,,,huc,,,,
1906040214,Outlet Echooka River,,,,,,huc,,,,
1906040215,Lower Ivishak River,,,,,,huc,,,,
1906040216,Middle Sagavanirktok River,,,,,,huc,,,,
1906040217,Lower Sagavanirktok River-Frontal Beaufort Sea,,,,,,huc,,,,
1906040301,1906040301,,,,,,huc,,,,
1906040302,1906040302,,,,,,huc,,,,
1906040303,Juniper Creek,,,,,,huc,,,,
1906040304,Headwaters Shaviovik River,,,,,,huc,,,,
1906040305,Pogopuk Creek,,,,,,huc,,,,
1906040306,Headwaters Kavik River,,,,,,huc,,,,
1906040307,Outlet Kavik River,,,,,,huc,,,,
1906040308,Outlet Shaviovik River,,,,,,huc,,,,
1906040309,1906040309,,,,,,huc,,,,
1906040310,Kadleroshilik River,,,,,,huc,,,,
1906040311,Mikkelson Bay-Frontal Beaufort Sea,,,,,,huc,,,,
1906050101,1906050101,,,,,,huc,,,,
1906050102,Headwaters Canning River,,,,,,huc,,,,
1906050103,Franklin Creek,,,,,,huc,,,,
1906050104,Headwaters Marsh Fork Canning River,,,,,,huc,,,,
1906050105,Outlet Marsh Fork Canning River,,,,,,huc,,,,
1906050106,Eagle Creek,,,,,,huc,,,,
1906050107,Cache Creek,,,,,,huc,,,,
1906050108,Upper Canning River,,,,,,huc,,,,
1906050109,Middle Canning River,,,,,,huc,,,,
1906050110,Tamayariak River,,,,,,huc,,,,
1906050111,Lower Canning River-Frontal Camden Bay,,,,,,huc,,,,
1906050201,Headwaters Jago River,,,,,,huc,,,,
1906050202,Igilatvik Creek,,,,,,huc,,,,
1906050203,Okerokovik River,,,,,,huc,,,,
1906050204,Outlet Jago River,,,,,,huc,,,,
1906050205,Headwaters Okpilak River,,,,,,huc,,,,
1906050206,Outlet Okpilak River,,,,,,huc,,,,
1906050207,Upper Hulahula River,,,,,,huc,,,,
1906050208,Middle Hulahula River,,,,,,huc,,,,
1906050209,Lower Hulahula River,,,,,,huc,,,,
1906050210,Kekiktuk River,,,,,,huc,,,,
1906050211,Itkilyariak Creek,,,,,,huc,,,,
1906050212,Sadlerochit River,,,,,,huc,,,,
1906050213,Marsh Creek,,,,,,huc,,,,
1906050214,Katakturuk River,,,,,,huc,,,,
1906050215,Jago Lagoon-Frontal Beaufort Sea,,,,,,huc,,,,
1906050216,Carter Creek-Frontal Beaufort Sea,,,,,,huc,,,,
1906050217,Simpson Cove-Frontal Beaufort Sea,,,,,,huc,,,,
1906050401,Headwaters Malcolm River,,,,,,huc,,,,
1906050402,Malcolm River-Frontal Beaufort Sea,,,,,,huc,,,,
1906050403,Clarence River,,,,,,huc,,,,
1906050404,Backhouse River-Frontal Beaufort Sea,,,,,,huc,,,,
1906050405,Demarcation Bay-Frontal Beaufort Sea,,,,,,huc,,,,
1906050406,Headwaters Kongakut River,,,,,,huc,,,,
1906050407,Upper Kongakut River,,,,,,huc,,,,
1906050408,Middle Kongakut River,,,,,,huc,,,,
1906050409,Lower Kongakut River-Frontal Siku Lagoon,,,,,,huc,,,,
1906050410,Egaksrak Lagoon-Frontal Beaufort Sea,,,,,,huc,,,,
1906050411,Ekaluakat River,,,,,,huc,,,,
1906050412,Egaksrak River-Frontal Beaufort Lagoon,,,,,,huc,,,,
1906050413,Headwaters Aichilik River,,,,,,huc,,,,
1906050414,Leffingwell Fork,,,,,,huc,,,,
1906050415,Aichilik River-Frontal Beaufort Lagoon,,,,,,huc,,,,
1906050416,Beaufort Lagoon-Frontal Beaufort Sea,,,,,,huc,,,,
1906050417,Icy Reef-Beaufort Sea,,,,,,huc,,,,
1906050418,Niguanak River,,,,,,huc,,,,
1906050419,Tapkaurak Lagoon-Frontal Beaufort Sea,,,,,,huc,,,,
1906050501,1906050501,,,,,,huc,,,,
1906050502,Mancha Creek,,,,,,huc,,,,
1906050503,You Creek-Firth River,,,,,,huc,,,,
1906050504,Muskeg Creek,,,,,,huc,,,,
1906050505,Joe Creek,,,,,,huc,,,,
1906050506,British Mountain-Firth River,,,,,,huc,,,,
1906050507,Glacier Creek-Firth River,,,,,,huc,,,,
1906050508,Camping Creek-Firth River,,,,,,huc,,,,
1906050509,Firth River-Frontal Beaufort Sea,,,,,,huc,,,,
1906050601,1906050601,,,,,,huc,,,,
1906050602,Upper Blow River,,,,,,huc,,,,
1906050603,Middle Blow River,,,,,,huc,,,,
1906050604,Anker Creek,,,,,,huc,,,,
1906050605,Purkis Creek,,,,,,huc,,,,
1906050606,Rapid Creek,,,,,,huc,,,,
1906050607,Lower Blow River,,,,,,huc,,,,
1906050608,Running River,,,,,,huc,,,,
1906050609,Fish Hole Creek,,,,,,huc,,,,
1906050610,Upper Babbage River,,,,,,huc,,,,
1906050611,Shale Creek,,,,,,huc,,,,
1906050612,Trail River,,,,,,huc,,,,
1906050613,Tulugaq River,,,,,,huc,,,,
1906050614,Deep Creek,,,,,,huc,,,,
1906050615,Lower Babbage River,,,,,,huc,,,,
1906050616,1906050616,,,,,,huc,,,,
1906050617,Spring River,,,,,,huc,,,,
1906050618,Roland Creek,,,,,,huc,,,,
1906050619,Mackenzie Bay-Frontal Beaufort Sea,,,,,,huc,,,,
1907010101,1907010101,,,,,,huc,,,,
1907010102,1907010102,,,,,,huc,,,,
1907010103,1907010103,,,,,,huc,,,,
1907010104,1907010104,,,,,,huc,,,,
1907010105,1907010105,,,,,,huc,,,,
1907010106,1907010106,,,,,,huc,,,,
1907010107,1907010107,,,,,,huc,,,,
1907010108,1907010108,,,,,,huc,,,,
1907010109,1907010109,,,,,,huc,,,,
1907010110,1907010110,,,,,,huc,,,,
1907010111,1907010111,,,,,,huc,,,,
1907010112,1907010112,,,,,,huc,,,,
1907010201,1907010201,,,,,,huc,,,,
1907010202,1907010202,,,,,,huc,,,,
1907010203,1907010203,,,,,,huc,,,,
1907010204,1907010204,,,,,,huc,,,,
1907010205,1907010205,,,,,,huc,,,,
1907010206,1907010206,,,,,,huc,,,,
1907010207,1907010207,,,,,,huc,,,,
1907010301,1907010301,,,,,,huc,,,,
1907010302,1907010302,,,,,,huc,,,,
1907010303,1907010303,,,,,,huc,,,,
1907010304,1907010304,,,,,,huc,,,,
1907010305,1907010305,,,,,,huc,,,,
1907010306,1907010306,,,,,,huc,,,,
1907010307,1907010307,,,,,,huc,,,,
1907010401,1907010401,,,,,,huc,,,,
1907010402,1907010402,,,,,,huc,,,,
1907010403,1907010403,,,,,,huc,,,,
1907010404,1907010404,,,,,,huc,,,,
1907010405,1907010405,,,,,,huc,,,,
1907010406,1907010406,,,,,,huc,,,,
1907010407,1907010407,,,,,,huc,,,,
1907010408,1907010408,,,,,,huc,,,,
1907010409,1907010409,,,,,,huc,,,,
1907010410,1907010410,,,,,,huc,,,,
1907010411,1907010411,,,,,,huc,,,,
1907010412,1907010412,,,,,,huc,,,,
1907010413,1907010413,,,,,,huc,,,,
1907040201,Russel Glacier,,,,,,huc,,,,
1907040202,Middle Fork White River-White River,,,,,,huc,,,,
1907040203,North Fork White River,,,,,,huc,,,,
1907040204,Cub Creek-White River,,,,,,huc,,,,
1907040205,Big Boundary Creek-White River,,,,,,huc,,,,
1907040206,Klutlan Glacier,,,,,,huc,,,,
1907040207,Harris Creek,,,,,,huc,,,,
1907040208,St. Clare Creek,,,,,,huc,,,,
1907040209,Generc River,,,,,,huc,,,,
1907040210,Hazel Creek-White River,,,,,,huc,,,,
1907040211,Upper Koidern River,,,,,,huc,,,,
1907040212,Lower Koidern River,,,,,,huc,,,,
1907040213,Dry Creek,,,,,,huc,,,,
1907040214,Upper Snag Creek,,,,,,huc,,,,
1907040215,Ptarmigan Creek,,,,,,huc,,,,
1907040216,Klein Creek-Beaver Creek,,,,,,huc,,,,
1907040217,Baultoff Creek-Beaver Creek,,,,,,huc,,,,
1907040218,Enger Creek-Beaver Creek,,,,,,huc,,,,
1907040219,Lower Snag Creek,,,,,,huc,,,,
1907040220,Sanpete Creek-White River,,,,,,huc,,,,
1907040221,Lake Creek,,,,,,huc,,,,
1907040222,Ten Mile Creek-White River,,,,,,huc,,,,
1907040301,Home Creek,,,,,,huc,,,,
1907040302,Caledonia Creek-White River,,,,,,huc,,,,
1907040303,Katrina Creek,,,,,,huc,,,,
1907040304,Seven Mile Creek-White River,,,,,,huc,,,,
1907040305,Headwaters Ladue River,,,,,,huc,,,,
1907040306,South Fork Ladue River,,,,,,huc,,,,
1907040307,McArthur Creek,,,,,,huc,,,,
1907040308,Chicken Creek-Ladue River,,,,,,huc,,,,
1907040309,McElfish Creek,,,,,,huc,,,,
1907040310,Upper North Ladue River,,,,,,huc,,,,
1907040311,Middle North Ladue River,,,,,,huc,,,,
1907040312,Lower North Ladue River,,,,,,huc,,,,
1907040313,Rice Creek,,,,,,huc,,,,
1907040314,Outlet Ladue River,,,,,,huc,,,,
1907040315,Ladue Creek,,,,,,huc,,,,
1907040316,Eighteen Mile Creek-White River,,,,,,huc,,,,
1907050201,Slate Creek,,,,,,huc,,,,
1907050202,Champion Creek,,,,,,huc,,,,
1907050203,Headwaters North Fork Fortymile River,,,,,,huc,,,,
1907050204,Headwaters Middle Fork North Fork Fortymile River,,,,,,huc,,,,
1907050205,Joseph Creek,,,,,,huc,,,,
1907050206,McKinley Creek,,,,,,huc,,,,
1907050207,Outlet Middle Fork North Fork Fortymile River,,,,,,huc,,,,
1907050208,Outlet North Fork Fortymile River,,,,,,huc,,,,
1907050209,Upper Mosquito Fork,,,,,,huc,,,,
1907050210,Wolf Creek,,,,,,huc,,,,
1907050211,Middle Mosquito Fork,,,,,,huc,,,,
1907050212,Kechumstuk Creek,,,,,,huc,,,,
1907050213,Lower Mosquito Fork,,,,,,huc,,,,
1907050214,East Fork Dennison Fork,,,,,,huc,,,,
1907050215,Headwaters Dennison Fork,,,,,,huc,,,,
1907050216,Headwaters West Fork Dennison Fork,,,,,,huc,,,,
1907050217,Logging Cabin Creek-West Fork Dennison Fork,,,,,,huc,,,,
1907050218,Big Timber Creek-Dennison Fork,,,,,,huc,,,,
1907050219,Walker Fork,,,,,,huc,,,,
1907050220,South Fork Fortymile River,,,,,,huc,,,,
1907050221,O'Brien Creek,,,,,,huc,,,,
1907050222,Canyon Creek-Fortymile River,,,,,,huc,,,,
1907050223,Browns Creek-Fortymile River,,,,,,huc,,,,
1907050301,Henderson Creek,,,,,,huc,,,,
1907050302,Excelsior Creek,,,,,,huc,,,,
1907050303,Rosebute Creek,,,,,,huc,,,,
1907050304,Upper Sixty Mile River,,,,,,huc,,,,
1907050305,California Creek,,,,,,huc,,,,
1907050306,Fifty Mile Creek,,,,,,huc,,,,
1907050307,Middle Sixty Mile River,,,,,,huc,,,,
1907050308,Matson Creek,,,,,,huc,,,,
1907050309,Twenty Mile Creek,,,,,,huc,,,,
1907050310,Lower Sixty Mile River,,,,,,huc,,,,
1907050311,Australia Creek,,,,,,huc,,,,
1907050312,Dominion Creek,,,,,,huc,,,,
1907050313,Montana Creek,,,,,,huc,,,,
1907050314,Indian River,,,,,,huc,,,,
1907050315,Reindeer Creek-Yukon River,,,,,,huc,,,,
1907050316,Swede Creek,,,,,,huc,,,,
1907050317,Bell Creek-Yukon River,,,,,,huc,,,,
1907050318,Moosehide Creek-Yukon River,,,,,,huc,,,,
1907050319,Upper Chandindu River,,,,,,huc,,,,
1907050320,Alder Creek,,,,,,huc,,,,
1907050321,Ballarat Creek,,,,,,huc,,,,
1907050322,Thane Creek,,,,,,huc,,,,
1907050323,Lower Chandindu River,,,,,,huc,,,,
1907050324,1907050324,,,,,,huc,,,,
1907050325,Fifteenmile River,,,,,,huc,,,,
1907050326,Cassiar Creek-Yukon River,,,,,,huc,,,,
1907050501,Upper Coal Creek,,,,,,huc,,,,
1907050502,Lower Coal Creek,,,,,,huc,,,,
1907050503,Boundary Creek-Yukon River,,,,,,huc,,,,
1907050504,Eagle Creek,,,,,,huc,,,,
1907050505,Mission Creek,,,,,,huc,,,,
1907050506,Headwaters Seventymile River,,,,,,huc,,,,
1907050507,Outlet Seventymile River,,,,,,huc,,,,
1907050508,Upper Tatonduk River,,,,,,huc,,,,
1907050509,Middle Tatonduk River,,,,,,huc,,,,
1907050510,1907050510,,,,,,huc,,,,
1907050511,1907050511,,,,,,huc,,,,
1907050512,Lower Tatonduk River,,,,,,huc,,,,
1907050513,Last Chance Creek-Yukon River,,,,,,huc,,,,
1907050601,Trout Creek-Yukon River,,,,,,huc,,,,
1907050602,Upper Nation River,,,,,,huc,,,,
