Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Counties
2021,AK,Alaska,Anchorage,02020,02020000102,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.3,,,2.1,2.6,5259,POINT (-149.369977 61.33371763),02020000102,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122001100,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.4,,,3.8,5.1,3089,POINT (-151.1209828 59.8269229),02122001100,DISABLT,VISION,CrdPrv,Vision Disability,110
2021,AK,Alaska,Anchorage,02020,02020002502,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.9,,,2.5,3.2,5236,POINT (-149.8716479 61.15911612),02020002502,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1669
2021,AK,Alaska,Anchorage,02020,02020002301,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,9.3,,,7.7,11.0,7088,POINT (-150.0707518 61.16177023),02020002301,DISABLT,COGNITION,CrdPrv,Cognitive Disability,
2021,AK,Alaska,Matanuska-Susitna,02170,02170000800,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,64.3,,,60.8,67.8,4895,POINT (-149.4705521 61.58898921),02170000800,PREVENT,BPMED,CrdPrv,Taking BP Medication,1707
2020,AK,Alaska,Anchorage,02020,02020002601,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,69.1,,,65.6,72.0,4784,POINT (-149.8453729 61.15177005),02020002601,PREVENT,MAMMOUSE,CrdPrv,Mammography,1669
2021,AK,Alaska,Anchorage,02020,02020000701,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,,,3.7,4.5,5949,POINT (-149.7672573 61.21714935),02020000701,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000400,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.1,,,2.7,3.6,4717,POINT (-147.6839667 64.84579888),02090000400,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1673
2020,AK,Alaska,Anchorage,02020,02020001200,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.6,,,67.2,75.2,3718,POINT (-149.9053681 61.20995594),02020001200,PREVENT,MAMMOUSE,CrdPrv,Mammography,1669
2021,AK,Alaska,Anchorage,02020,02020001731,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,,,5.5,6.7,5823,POINT (-149.7334344 61.20228979),02020001731,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1669
2021,AK,Alaska,Northwest Arctic,02188,02188000100,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.1,,,17.0,21.5,4322,POINT (-159.6909713 67.06465498),02188000100,HLTHSTAT,PHLTH,CrdPrv,Physical Health,116
2021,AK,Alaska,Fairbanks North Star,02090,02090001700,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.6,,,2.3,2.8,1422,POINT (-145.6458364 64.56586665),02090001700,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,1673
2021,AK,Alaska,Matanuska-Susitna,02170,02170000603,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,28.6,,,25.8,31.6,6131,POINT (-149.6660929 61.52504475),02170000603,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,1707
2021,AK,Alaska,Fairbanks North Star,02090,02090001500,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.1,,,4.3,6.0,10052,POINT (-147.2453956 64.77481159),02090001500,HLTHOUT,COPD,CrdPrv,COPD,1673
2021,AK,Alaska,Kodiak Island,02150,02150000100,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,33.0,,,28.5,37.3,1832,POINT (-153.7913433 57.67587555),02150000100,DISABLT,DISABILITY,CrdPrv,Any Disability,
2020,AK,Alaska,Prince of Wales-Hyder,02198,02198000300,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.3,,,4.6,13.3,87,POINT (-130.1736786 55.95537658),02198000300,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1708
2021,AK,Alaska,Anchorage,02020,02020000500,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.4,,,3.0,3.8,1988,POINT (-149.8791287 61.22965562),02020000500,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170001003,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.2,,,3.7,4.8,3434,POINT (-149.3492825 61.6028267),02170001003,DISABLT,VISION,CrdPrv,Vision Disability,1707
2021,AK,Alaska,Kenai Peninsula,02122,02122000800,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.9,,,15.3,20.7,3724,POINT (-151.4627663 59.94353019),02122000800,RISKBEH,BINGE,CrdPrv,Binge Drinking,110
2021,AK,Alaska,North Slope,02185,02185000100,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.8,,,16.4,23.7,4213,POINT (-156.7348496 71.23014084),02185000100,HLTHOUT,DEPRESSION,CrdPrv,Depression,115
2021,AK,Alaska,Ketchikan Gateway,02130,02130000100,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.2,,,6.5,10.4,3484,POINT (-130.9329248 55.59991142),02130000100,PREVENT,ACCESS2,CrdPrv,Health Insurance,
2021,AK,Alaska,Northwest Arctic,02188,02188000200,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.6,,,11.7,15.8,3201,POINT (-162.1503988 66.68837413),02188000200,HLTHSTAT,PHLTH,CrdPrv,Physical Health,116
2021,AK,Alaska,Fairbanks North Star,02090,02090000600,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.7,,,8.1,11.5,4024,POINT (-147.7808278 64.85355494),02090000600,PREVENT,ACCESS2,CrdPrv,Health Insurance,1673
2021,AK,Alaska,Denali,02068,02068000100,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,70.2,,,65.6,74.6,1826,POINT (-150.0093571 63.67329557),02068000100,PREVENT,BPMED,CrdPrv,Taking BP Medication,1671
2021,AK,Alaska,Fairbanks North Star,02090,02090000800,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.4,,,4.7,6.0,5388,POINT (-147.8492011 64.84132585),02090000800,DISABLT,HEARING,CrdPrv,Hearing Disability,1673
2020,AK,Alaska,Northwest Arctic,02188,02188000100,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,51.3,,,50.1,52.6,4322,POINT (-159.6909713 67.06465498),02188000100,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,116
2021,AK,Alaska,Kenai Peninsula,02122,02122000600,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.1,,,5.9,8.4,7100,POINT (-151.1975706 60.56135055),02122000600,HLTHOUT,COPD,CrdPrv,COPD,110
2020,AK,Alaska,Anchorage,02020,02020002100,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,38.8,,,32.4,44.9,3787,POINT (-149.9227389 61.18792438),02020002100,PREVENT,COREM,CrdPrv,Core preventive services for older men,1669
2020,AK,Alaska,Anchorage,02020,02020000600,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,44.2,,,42.2,46.2,7747,POINT (-149.8372716 61.22488662),02020000600,PREVENT,DENTAL,CrdPrv,Dental Visit,1669
2021,AK,Alaska,Sitka,02220,02220000100,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.6,,,20.0,27.5,3546,POINT (-135.2984804 57.23544094),02220000100,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,118
2020,AK,Alaska,Matanuska-Susitna,02170,02170001300,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,31.7,,,30.0,33.2,5461,POINT (-148.9706454 61.52439955),02170001300,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,1707
2021,AK,Alaska,Matanuska-Susitna,02170,02170001001,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,22.6,,,18.9,26.3,3458,POINT (-149.3243579 61.62790905),02170001001,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1707
2021,AK,Alaska,Matanuska-Susitna,02170,02170000501,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,75.7,,,72.4,78.9,1716,POINT (-149.8756292 61.49385765),02170000501,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,1707
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000200,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.8,,,16.3,23.6,1461,POINT (-150.8752853 66.04531435),02290000200,HLTHOUT,DEPRESSION,CrdPrv,Depression,4
2021,AK,Alaska,Anchorage,02020,02020002702,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,6.6,,,5.6,7.6,9670,POINT (-149.8763347 61.09933756),02020002702,HLTHOUT,DIABETES,CrdPrv,Diabetes,1669
2021,AK,Alaska,Nome,02180,02180000200,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.6,,,4.0,5.3,3767,POINT (-165.4205707 64.65750398),02180000200,DISABLT,VISION,CrdPrv,Vision Disability,114
2021,AK,Alaska,Kenai Peninsula,02122,02122000900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,17.3,,,14.4,20.6,2132,POINT (-151.55446 59.69904158),02122000900,RISKBEH,LPA,CrdPrv,Physical Inactivity,110
2021,AK,Alaska,Ketchikan Gateway,02130,02130000300,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.9,,,5.9,8.0,2841,POINT (-131.6336211 55.3472241),02130000300,HLTHOUT,COPD,CrdPrv,COPD,111
2021,AK,Alaska,Bethel,02050,02050000100,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,35.4,,,31.4,39.2,9483,POINT (-162.3996469 60.42060844),02050000100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,108
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000200,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.1,,,2.9,3.4,2327,POINT (-132.9980973 55.50330735),02198000200,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,1708
2021,AK,Alaska,Matanuska-Susitna,02170,02170000101,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,64.3,,,60.2,68.2,620,POINT (-150.3855762 62.46817385),02170000101,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1707
2020,AK,Alaska,Bethel,02050,02050000100,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,16.2,,,14.8,17.6,9483,POINT (-162.3996469 60.42060844),02050000100,PREVENT,COREM,CrdPrv,Core preventive services for older men,108
2021,AK,Alaska,Bristol Bay,02060,02060000100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.3,,,9.1,11.6,997,POINT (-156.703011 58.74226735),02060000100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,1670
2021,AK,Alaska,Sitka,02220,02220000200,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,24.8,,,21.1,28.6,5335,POINT (-135.3279218 57.06559894),02220000200,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,118
2021,AK,Alaska,Kenai Peninsula,02122,02122000700,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,12.5,,,10.8,14.1,9939,POINT (-151.2532241 60.34018403),02122000700,DISABLT,COGNITION,CrdPrv,Cognitive Disability,110
2021,AK,Alaska,Matanuska-Susitna,02170,02170000900,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,71.5,,,68.4,74.8,2544,POINT (-149.46229 61.56934548),02170000900,PREVENT,BPMED,CrdPrv,Taking BP Medication,1707
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000200,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.5,,,16.9,24.6,2327,POINT (-132.9980973 55.50330735),02198000200,HLTHOUT,DEPRESSION,CrdPrv,Depression,1708
2021,AK,Alaska,Anchorage,02020,02020000201,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.1,,,9.4,13.1,4110,POINT (-149.5745321 61.33086467),02020000201,HLTHSTAT,GHLTH,CrdPrv,General Health,1669
2021,AK,Alaska,Anchorage,02020,02020001500,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.5,,,6.7,8.6,5104,POINT (-149.852334 61.19152657),02020001500,DISABLT,HEARING,CrdPrv,Hearing Disability,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000900,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.5,,,13.4,18.3,2544,POINT (-149.46229 61.56934548),02170000900,HLTHSTAT,GHLTH,CrdPrv,General Health,1707
2021,AK,Alaska,Anchorage,02020,02020000204,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,8.5,10.9,3381,POINT (-149.2186364 61.18331521),02020000204,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,1669
2021,AK,Alaska,Juneau,02110,02110000300,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,62.8,,,58.5,67.2,5483,POINT (-134.556445 58.37932313),02110000300,PREVENT,BPMED,CrdPrv,Taking BP Medication,1675
2021,AK,Alaska,Aleutians West,02016,02016000100,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,65.9,,,61.6,70.6,1185,POINT (-173.0176532 52.56487002),02016000100,PREVENT,BPMED,CrdPrv,Taking BP Medication,
2021,AK,Alaska,Anchorage,02020,02020001801,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.2,,,4.5,5.8,4907,POINT (-149.8482811 61.17387714),02020001801,DISABLT,HEARING,CrdPrv,Hearing Disability,1669
2021,AK,Alaska,Anchorage,02020,02020000902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.6,,,9.4,11.9,3141,POINT (-149.8525253 61.20439058),02020000902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,1669
2020,AK,Alaska,Anchorage,02020,02020000703,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,26.0,,,22.8,29.5,5706,POINT (-149.7236635 61.22281125),02020000703,PREVENT,COREW,CrdPrv,Core preventive services for older women,1669
2021,AK,Alaska,Juneau,02110,02110000200,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,5.3,,,4.5,6.2,7083,POINT (-134.5728555 58.39673216),02110000200,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,1675
2021,AK,Alaska,Fairbanks North Star,02090,02090001200,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.3,,,8.9,11.7,6854,POINT (-147.5757843 64.88771676),02090001200,HLTHSTAT,PHLTH,CrdPrv,Physical Health,1673
2021,AK,Alaska,Bethel,02050,02050000300,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,8.0,,,7.2,8.9,1450,POINT (-156.8099559 61.47802052),02050000300,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,108
2021,AK,Alaska,Matanuska-Susitna,02170,02170000900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.5,,,8.4,10.7,2544,POINT (-149.46229 61.56934548),02170000900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,1707
2020,AK,Alaska,Kenai Peninsula,02122,02122000700,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,59.6,,,57.2,61.9,9939,POINT (-151.2532241 60.34018403),02122000700,PREVENT,DENTAL,CrdPrv,Dental Visit,110
2021,AK,Alaska,Anchorage,02020,02020002811,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,62.2,,,58.6,65.8,6313,POINT (-149.845388 61.13039044),02020002811,PREVENT,BPMED,CrdPrv,Taking BP Medication,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090001900,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,26.0,,,23.2,28.8,11684,POINT (-146.4888276 64.98468465),02090001900,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,1673
2021,AK,Alaska,Anchorage,02020,02020000801,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,19.4,,,17.2,21.6,7323,POINT (-149.7926963 61.21672315),02020000801,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2021,AK,Alaska,Dillingham,02070,02070000200,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.1,,,8.6,11.7,2381,POINT (-158.6521544 59.05170853),02070000200,HLTHOUT,DIABETES,CrdPrv,Diabetes,1672
2021,AK,Alaska,North Slope,02185,02185000200,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,60.0,,,54.2,65.5,2690,POINT (-153.5823971 69.27486985),02185000200,PREVENT,CHECKUP,CrdPrv,Annual Checkup,115
2020,AK,Alaska,Matanuska-Susitna,02170,02170000900,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,65.0,,,61.9,68.0,2544,POINT (-149.46229 61.56934548),02170000900,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,1707
2021,AK,Alaska,Matanuska-Susitna,02170,02170000101,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.3,,,14.2,18.8,620,POINT (-150.3855762 62.46817385),02170000101,HLTHSTAT,PHLTH,CrdPrv,Physical Health,1707
2020,AK,Alaska,Matanuska-Susitna,02170,02170000300,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,62.7,,,58.2,66.9,5614,POINT (-149.1776083 61.74709797),02170000300,PREVENT,MAMMOUSE,CrdPrv,Mammography,1707
2021,AK,Alaska,Ketchikan Gateway,02130,02130000400,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.6,,,2.4,2.9,2268,POINT (-131.5434546 55.34056032),02130000400,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,111
2021,AK,Alaska,Kenai Peninsula,02122,02122000900,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.5,,,3.0,4.0,2132,POINT (-151.55446 59.69904158),02122000900,DISABLT,VISION,CrdPrv,Vision Disability,110
2021,AK,Alaska,Anchorage,02020,02020002821,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.2,,,4.5,6.0,5050,POINT (-149.822632 61.10156022),02020002821,DISABLT,HEARING,CrdPrv,Hearing Disability,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090001600,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,8.5,,,7.4,9.8,4836,POINT (-147.354812 64.75303004),02090001600,DISABLT,MOBILITY,CrdPrv,Mobility Disability,1673
2020,AK,Alaska,Aleutians East,02013,02013000100,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,53.2,,,51.6,54.9,3141,POINT (-161.9941052 55.36160302),02013000100,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,107
2021,AK,Alaska,Anchorage,02020,02020001802,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15.5,,,13.1,17.9,5537,POINT (-149.8231415 61.1753575),02020001802,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1669
2021,AK,Alaska,Anchorage,02020,02020002501,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,14.7,,,11.8,17.8,4993,POINT (-149.8998277 61.15928122),02020002501,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1669
2020,AK,Alaska,Anchorage,02020,02020001701,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,70.2,,,67.7,72.5,6843,POINT (-149.7633636 61.18807195),02020001701,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,1669
2021,AK,Alaska,Petersburg,02195,02195000200,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.4,,,12.9,18.1,3815,POINT (-133.252698 56.82001344),02195000200,HLTHSTAT,GHLTH,CrdPrv,General Health,117
2021,AK,Alaska,Juneau,02110,02110000600,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.0,,,6.5,9.7,5474,POINT (-134.5401735 58.18417526),02110000600,PREVENT,ACCESS2,CrdPrv,Health Insurance,1675
2021,AK,Alaska,Northwest Arctic,02188,02188000200,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,8.3,,,7.3,9.4,3201,POINT (-162.1503988 66.68837413),02188000200,DISABLT,HEARING,CrdPrv,Hearing Disability,116
2021,AK,Alaska,Anchorage,02020,02020000202,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.0,,,9.1,13.2,5947,POINT (-149.538294 61.32857978),02020000202,HLTHSTAT,GHLTH,CrdPrv,General Health,1669
2021,AK,Alaska,Kusilvak,02158,02158000100,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,14.6,,,13.3,16.0,7459,POINT (-163.3716773 62.15283194),02158000100,DISABLT,VISION,CrdPrv,Vision Disability,2
2021,AK,Alaska,Anchorage,02020,02020002301,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.2,,,1.8,2.6,7088,POINT (-150.0707518 61.16177023),02020002301,DISABLT,SELFCARE,CrdPrv,Self-care Disability,
2020,AK,Alaska,Bethel,02050,02050000300,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,19.2,,,16.7,22.0,1450,POINT (-156.8099559 61.47802052),02050000300,PREVENT,COREM,CrdPrv,Core preventive services for older men,108
2021,AK,Alaska,Anchorage,02020,02020001702,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,68.1,,,64.6,71.4,5258,POINT (-149.7631825 61.20247927),02020001702,PREVENT,BPMED,CrdPrv,Taking BP Medication,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000703,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.5,,,3.9,5.2,3676,POINT (-149.5758198 61.6051515),02170000703,DISABLT,VISION,CrdPrv,Vision Disability,1707
2021,AK,Alaska,Kodiak Island,02150,02150000500,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.7,,,16.9,24.8,1301,POINT (-152.5488118 57.75069269),02150000500,HLTHOUT,DEPRESSION,CrdPrv,Depression,112
2021,AK,Alaska,Anchorage,02020,02020001732,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,7.0,,,6.1,8.0,6179,POINT (-149.7334404 61.18810949),02020001732,HLTHOUT,DIABETES,CrdPrv,Diabetes,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122001000,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,6.9,,,5.7,8.3,4027,POINT (-151.5165901 59.64707584),02122001000,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,110
2021,AK,Alaska,Hoonah-Angoon,02105,02105000300,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4.5,,,4.0,5.0,2055,POINT (-135.3243034 58.19399729),02105000300,DISABLT,SELFCARE,CrdPrv,Self-care Disability,
2020,AK,Alaska,Anchorage,02020,02020000101,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,29.5,,,27.7,31.3,5736,POINT (-148.8260408 61.26066101),02020000101,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,1669
2021,AK,Alaska,Anchorage,02020,02020002900,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,3.3,,,2.9,3.9,2570,POINT (-149.0448289 60.96352058),02020002900,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1669
2021,AK,Alaska,Anchorage,02020,02020002813,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,7.6,9.7,4579,POINT (-149.6406343 61.12196034),02020002813,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,1669
2021,AK,Alaska,Bethel,02050,02050000200,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,59.9,,,54.0,65.3,6080,POINT (-161.8844304 60.81281406),02050000200,PREVENT,CHECKUP,CrdPrv,Annual Checkup,108
2020,AK,Alaska,Northwest Arctic,02188,02188000200,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,23.3,,,17.1,30.5,3201,POINT (-162.1503988 66.68837413),02188000200,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,116
2021,AK,Alaska,Anchorage,02020,02020001000,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,18.5,,,16.5,20.7,4131,POINT (-149.8759401 61.21032507),02020001000,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000600,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.9,,,2.6,3.2,4024,POINT (-147.7808278 64.85355494),02090000600,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1673
